stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,wheelchair_boarding,platform_code,parent_station,level_id,zone_id
17859,17859,4th St N & Hennepin Ave,Nearside E,44.980492,-93.271627,https://www.metrotransit.org/nextrip/17859,0,1,,,,
17861,17861,4th St S & Marquette Ave,Nearside E,44.979258,-93.268715,https://www.metrotransit.org/nextrip/17861,0,1,,,,
17863,17863,4th St S & 4th Ave S,Farside E,44.977262,-93.264014,https://www.metrotransit.org/nextrip/17863,0,1,,,,
17864,17864,4th St S & Portland Ave,Nearside E,44.976388,-93.261929,https://www.metrotransit.org/nextrip/17864,0,1,,,,
17865,17865,4th St S & Chicago Ave,Nearside E,44.975258,-93.259325,https://www.metrotransit.org/nextrip/17865,0,1,,,,
17866,17866,3rd St S & Chicago Ave S,Nearside W,44.976103,-93.257855,https://www.metrotransit.org/nextrip/17866,0,1,,,,
17876,17876,Washington Ave & 3rd Ave N,Nearside E,44.984527,-93.272709,https://www.metrotransit.org/nextrip/17876,0,1,,,,
17881,17881,6th St S & Hennepin Ave S,Nearside E,44.978874,-93.273949,https://www.metrotransit.org/nextrip/17881,0,1,,,,
17882,17882,6th St S & Nicollet Mall,Nearside E,44.977888,-93.271671,https://www.metrotransit.org/nextrip/17882,0,1,,,,
17883,17883,6th St S & Marquette Ave,Nearside E,44.977362,-93.270437,https://www.metrotransit.org/nextrip/17883,0,1,,,,
17884,17884,6th St S & 2nd Ave / 3rd Ave S,Midblock E,44.976257,-93.267816,https://www.metrotransit.org/nextrip/17884,0,1,,,,
17885,17885,6th St S & 5th Ave S,Nearside E,44.975000,-93.264875,https://www.metrotransit.org/nextrip/17885,0,1,,,,
17887,17887,6th St S & Park Ave / Chicago Ave S,Midblock E,44.973427,-93.261214,https://www.metrotransit.org/nextrip/17887,0,1,,,,
17888,17888,6th St S & Bud Grant Way,Nearside E,44.972684,-93.259405,https://www.metrotransit.org/nextrip/17888,0,1,,,,
17890,17890,6th St S & 11th Ave S,Nearside E,44.971522,-93.256693,https://www.metrotransit.org/nextrip/17890,0,1,,,,
17891,17891,11th Ave S & 7th St S,Nearside S,44.970710,-93.257227,https://www.metrotransit.org/nextrip/17891,0,1,,,,
17894,17894,7th St S & 10th Ave S,Nearside W,44.971117,-93.258438,https://www.metrotransit.org/nextrip/17894,0,1,,,,
17895,17895,7th St S & Bud Grant Way,Nearside W,44.971685,-93.259793,https://www.metrotransit.org/nextrip/17895,0,1,,,,
17897,17897,7th St & Park Station,Nearside W,44.972836,-93.262431,https://www.metrotransit.org/nextrip/17897,0,1,,,,
17899,17899,7th St S & 5th Ave S,Nearside W,44.973989,-93.265298,https://www.metrotransit.org/nextrip/17899,0,1,,,,
17900,17900,7th St & 3rd/4th Ave Station,Midblock W,44.974976,-93.267500,https://www.metrotransit.org/nextrip/17900,0,1,,,,
17901,17901,7th St S & 3rd Ave / 2nd Ave S,Midblock W,44.975642,-93.269091,https://www.metrotransit.org/nextrip/17901,0,1,,,,
17902,17902,7th St & Nicollet Station,Farside W,44.977311,-93.273066,https://www.metrotransit.org/nextrip/17902,0,1,,,,
17903,17903,7th St & Hennepin Station,Midblock W,44.978369,-93.275296,https://www.metrotransit.org/nextrip/17903,0,1,,,,
17905,17905,Ramp A/7th St Transit Center,Nearside E,44.978070,-93.277804,https://www.metrotransit.org/nextrip/17905,0,1,,,,
17906,17906,8th St & Hennepin Station,Nearside E,44.977267,-93.276084,https://www.metrotransit.org/nextrip/17906,0,1,,,,
17907,17907,8th St & Nicollet Station,Midblock E,44.976167,-93.273825,https://www.metrotransit.org/nextrip/17907,0,1,,,,
17908,17908,8th St S & Marquette Ave / 2nd Ave S,Midblock E,44.974990,-93.271085,https://www.metrotransit.org/nextrip/17908,0,1,,,,
17910,17910,8th St & 3rd/4th Ave Station,Midblock E,44.973814,-93.268283,https://www.metrotransit.org/nextrip/17910,0,1,,,,
17911,17911,8th St S & 5th Ave S,Nearside E,44.973111,-93.266523,https://www.metrotransit.org/nextrip/17911,0,1,,,,
17912,17912,8th St & Park Station,Midblock E,44.972007,-93.264035,https://www.metrotransit.org/nextrip/17912,0,1,,,,
17916,17916,Hennepin Ave E & De LaSalle Dr,Farside S,44.986321,-93.262017,https://www.metrotransit.org/nextrip/17916,0,1,,,,
17917,17917,Hennepin Ave & 1st St N,Nearside S,44.984022,-93.266690,https://www.metrotransit.org/nextrip/17917,0,1,,,,
17919,17919,Hennepin & Gateway Station,Midblock S,44.982613,-93.268548,https://www.metrotransit.org/nextrip/17919,0,1,,,,
17921,17921,Hennepin & 3rd St Station,Farside S,44.981232,-93.270364,https://www.metrotransit.org/nextrip/17921,0,1,,,,
17922,17922,Hennepin & 5th St Station,Farside S,44.979396,-93.272986,https://www.metrotransit.org/nextrip/17922,0,1,,,,
17923,17923,Hennepin & 8th St Station,Nearside S,44.977409,-93.275758,https://www.metrotransit.org/nextrip/17923,0,1,,,,
17925,17925,Hennepin & 11th St Station,Nearside S,44.975476,-93.278860,https://www.metrotransit.org/nextrip/17925,0,1,,,,
17927,17927,Hennepin & Laurel Station,Nearside S,44.973840,-93.282864,https://www.metrotransit.org/nextrip/17927,0,1,,,,
17928,17928,Hennepin Ave & 16th St (Maple),Nearside S,44.972867,-93.285238,https://www.metrotransit.org/nextrip/17928,0,1,,,,
17931,17931,Lyndale Ave S & Vineland Place,Nearside S,44.969077,-93.288166,https://www.metrotransit.org/nextrip/17931,0,1,,,,
17932,17932,Hennepin & Groveland Station,Nearside S,44.966644,-93.288605,https://www.metrotransit.org/nextrip/17932,0,1,,,,
17936,17936,Hennepin & Groveland Station,Nearside N,44.966906,-93.287873,https://www.metrotransit.org/nextrip/17936,0,1,,,,
17937,17937,Hennepin Ave & Oak Grove St,Farside N,44.969274,-93.287276,https://www.metrotransit.org/nextrip/17937,0,1,,,,
17939,17939,Hennepin Ave & Maple St (16th St),Nearside N,44.972500,-93.285681,https://www.metrotransit.org/nextrip/17939,0,1,,,,
17941,17941,Hennepin & Spruce Station,Nearside N,44.973557,-93.283066,https://www.metrotransit.org/nextrip/17941,0,1,,,,
17942,17942,Hennepin Ave & 12th St S,Nearside N,44.974679,-93.280440,https://www.metrotransit.org/nextrip/17942,0,1,,,,
17944,17944,Hennepin & 10th St Station,Nearside N,44.975655,-93.278104,https://www.metrotransit.org/nextrip/17944,0,1,,,,
17947,17947,Hennepin & 5th St Station,Nearside N,44.979482,-93.272521,https://www.metrotransit.org/nextrip/17947,0,1,,,,
17948,17948,Hennepin & 4th St Station,Farside N,44.980739,-93.270661,https://www.metrotransit.org/nextrip/17948,0,1,,,,
17951,17951,Hennepin & Gateway Station,Nearside N,44.983244,-93.267170,https://www.metrotransit.org/nextrip/17951,0,1,,,,
17952,17952,Hennepin Ave & 1st St S,Farside N,44.984006,-93.266061,https://www.metrotransit.org/nextrip/17952,0,1,,,,
17953,17953,Hennepin Ave E & Wilder St,Farside E,44.986234,-93.261169,https://www.metrotransit.org/nextrip/17953,0,1,,,,
17959,17959,3rd St S & Hennepin Ave,Nearside W,44.981216,-93.269893,https://www.metrotransit.org/nextrip/17959,0,1,,,,
17960,17960,3rd St N & 1st Ave N,Nearside W,44.981997,-93.271172,https://www.metrotransit.org/nextrip/17960,0,1,,,,
17961,17961,1st St N & Hennepin Ave,Farside W,44.984163,-93.267063,https://www.metrotransit.org/nextrip/17961,0,1,,,,
17971,17971,1st St N & Hennepin Ave,Nearside E,44.983879,-93.267079,https://www.metrotransit.org/nextrip/17971,0,1,,,,
17975,17975,Chestnut Ave & 15th St/12th St - Layover,Midblock N,44.976892,-93.282739,https://www.metrotransit.org/nextrip/17975,0,1,,,,
17976,17976,Nicollet Mall & 3rd St,Farside S,44.980401,-93.269493,https://www.metrotransit.org/nextrip/17976,0,1,,,,
17978,17978,Nicollet Mall & 5th St S,Nearside S,44.979031,-93.270549,https://www.metrotransit.org/nextrip/17978,0,1,,,,
17980,17980,Nicollet Mall & 7th St S,Nearside S,44.977120,-93.272189,https://www.metrotransit.org/nextrip/17980,0,1,,,,
17982,17982,Nicollet Mall & 9th St S,Nearside S,44.975123,-93.273807,https://www.metrotransit.org/nextrip/17982,0,1,,,,
17984,17984,Nicollet Mall & 11th St S,Nearside S,44.973182,-93.275527,https://www.metrotransit.org/nextrip/17984,0,1,,,,
17986,17986,Nicollet Mall & Alice Rainville Place,Across From S,44.971192,-93.277173,https://www.metrotransit.org/nextrip/17986,0,1,,,,
17988,17988,Nicollet Mall & Alice Rainville Pl,Midblock N,44.970913,-93.277207,https://www.metrotransit.org/nextrip/17988,0,1,,,,
17990,17990,Nicollet Mall & 11th St S,Nearside N,44.972858,-93.275532,https://www.metrotransit.org/nextrip/17990,0,1,,,,
17992,17992,Nicollet Mall & 9th St S,Nearside N,44.974805,-93.273893,https://www.metrotransit.org/nextrip/17992,0,1,,,,
17994,17994,Nicollet Mall & 7th St S,Nearside N,44.976718,-93.272273,https://www.metrotransit.org/nextrip/17994,0,1,,,,
17996,17996,Nicollet Mall & 5th St S,Nearside N,44.978664,-93.270626,https://www.metrotransit.org/nextrip/17996,0,1,,,,
17998,17998,Nicollet Mall & 3rd St S,Nearside N,44.980584,-93.269053,https://www.metrotransit.org/nextrip/17998,0,1,,,,
18007,18007,5th Ave S & 7th St S,Nearside N,44.973827,-93.265452,https://www.metrotransit.org/nextrip/18007,0,1,,,,
18008,18008,5th Ave S & 6th St S,Nearside N,44.974792,-93.264645,https://www.metrotransit.org/nextrip/18008,0,1,,,,
18009,18009,5th Ave S & 5th St S,Nearside N,44.975753,-93.263860,https://www.metrotransit.org/nextrip/18009,0,1,,,,
18011,18011,5th Ave S & Washington Ave S,Nearside N,44.978645,-93.261401,https://www.metrotransit.org/nextrip/18011,0,1,,,,
18012,18012,Jackson St & University Ave,Farside N,44.956258,-93.097113,https://www.metrotransit.org/nextrip/18012,0,1,,,,
18014,18014,Jackson St & Mount Airy (Winter St),Nearside N,44.959364,-93.098539,https://www.metrotransit.org/nextrip/18014,0,1,,,,
18022,18022,Jackson St & Sims Ave,Nearside N,44.969087,-93.096273,https://www.metrotransit.org/nextrip/18022,0,1,,,,
18024,18024,Jackson St & Jenks Ave,Nearside N,44.970977,-93.096284,https://www.metrotransit.org/nextrip/18024,0,1,,,,
18026,18026,Jackson St & Cook Ave,Nearside N,44.972788,-93.096287,https://www.metrotransit.org/nextrip/18026,0,1,,,,
18028,18028,Jackson St & Jessamine Ave,Nearside N,44.974574,-93.096294,https://www.metrotransit.org/nextrip/18028,0,1,,,,
18034,18034,Westminster St & Hyacinth Ave E,Nearside N,44.979466,-93.086144,https://www.metrotransit.org/nextrip/18034,0,1,,,,
18035,18035,Westminster St & #1362,Farside N,44.981470,-93.086147,https://www.metrotransit.org/nextrip/18035,0,1,,,,
18036,18036,Westminster St & Cottage St E,Nearside N,44.982756,-93.086141,https://www.metrotransit.org/nextrip/18036,0,1,,,,
18038,18038,Westminster St & Arlington Ave,Nearside N,44.984468,-93.086154,https://www.metrotransit.org/nextrip/18038,0,1,,,,
18042,18042,Arlington Ave E & #179,Nearside W,44.984670,-93.093517,https://www.metrotransit.org/nextrip/18042,0,1,,,,
18043,18043,Timberlake Rd S & #1479,Nearside E,44.985240,-93.095399,https://www.metrotransit.org/nextrip/18043,0,1,,,,
18045,18045,Timberlake Rd N & Klainert St,Nearside N,44.986965,-93.093028,https://www.metrotransit.org/nextrip/18045,0,1,,,,
18095,18095,Timberlake Rd N & #1581,Nearside E,44.989889,-93.093868,https://www.metrotransit.org/nextrip/18095,0,1,,,,
18096,18096,Timberlake Rd & Biglow Lane (N),Nearside S,44.988666,-93.093528,https://www.metrotransit.org/nextrip/18096,0,1,,,,
18098,18098,Timberlake Rd N & Klainert St,Across From S,44.987135,-93.093199,https://www.metrotransit.org/nextrip/18098,0,1,,,,
18104,18104,LOrient St & Arch St,Nearside N,44.960089,-93.091305,https://www.metrotransit.org/nextrip/18104,0,1,,,,
18106,18106,LOrient St & Pennsylvania Ave,Nearside N,44.961307,-93.091734,https://www.metrotransit.org/nextrip/18106,0,1,,,,
18111,18111,Arkwright St & Case Ave,Farside N,44.970306,-93.083591,https://www.metrotransit.org/nextrip/18111,0,1,,,,
18113,18113,Arkwright St & Lawson Ave,Nearside N,44.971832,-93.083597,https://www.metrotransit.org/nextrip/18113,0,1,,,,
18115,18115,Arkwright St & Magnolia Ave,Nearside N,44.973617,-93.083606,https://www.metrotransit.org/nextrip/18115,0,1,,,,
18117,18117,Arkwright St & Geranium Ave,Nearside N,44.975417,-93.083609,https://www.metrotransit.org/nextrip/18117,0,1,,,,
18119,18119,Arkwright St & Maryland Ave,Nearside N,44.977200,-93.083606,https://www.metrotransit.org/nextrip/18119,0,1,,,,
18122,18122,Arkwright St & Geranium Ave,Nearside S,44.975632,-93.083768,https://www.metrotransit.org/nextrip/18122,0,1,,,,
18124,18124,Arkwright St & Magnolia Ave,Nearside S,44.973840,-93.083768,https://www.metrotransit.org/nextrip/18124,0,1,,,,
18126,18126,Arkwright St & Lawson Ave,Nearside S,44.972022,-93.083769,https://www.metrotransit.org/nextrip/18126,0,1,,,,
18128,18128,Arkwright St & Case Ave,Nearside S,44.970250,-93.083758,https://www.metrotransit.org/nextrip/18128,0,1,,,,
18133,18133,LOrient St & Pennsylvania Ave,Farside S,44.961437,-93.091871,https://www.metrotransit.org/nextrip/18133,0,1,,,,
18134,18134,LOrient St & Arch St,Nearside S,44.960100,-93.091433,https://www.metrotransit.org/nextrip/18134,0,1,,,,
18135,18135,LOrient St & Mount Airy St (Winter St),Farside S,44.958668,-93.091375,https://www.metrotransit.org/nextrip/18135,0,1,,,,
18189,18189,Edgerton St & Cottage Ave,Nearside N,44.982803,-93.076047,https://www.metrotransit.org/nextrip/18189,0,1,,,,
18191,18191,Edgerton St & Arlington Ave,Nearside N,44.984542,-93.076061,https://www.metrotransit.org/nextrip/18191,0,1,,,,
18197,18197,Westminster St & #1511,Across From N,44.986625,-93.086161,https://www.metrotransit.org/nextrip/18197,0,1,,,,
18198,18198,Westminster St & Hoyt Ave,Nearside N,44.988082,-93.086171,https://www.metrotransit.org/nextrip/18198,0,1,,,,
18199,18199,Westminster St & Wheelock Pkwy,Nearside N,44.990565,-93.086198,https://www.metrotransit.org/nextrip/18199,0,1,,,,
18200,18200,Westminster St & Larpenteur Ave,Nearside N,44.991737,-93.086215,https://www.metrotransit.org/nextrip/18200,0,1,,,,
18201,18201,Westminster St & Wheelock Pkwy,Nearside S,44.990721,-93.086345,https://www.metrotransit.org/nextrip/18201,0,1,,,,
18202,18202,Westminster St & Hoyt Ave,Nearside S,44.988263,-93.086318,https://www.metrotransit.org/nextrip/18202,0,1,,,,
18203,18203,Westminster St & #1511,Nearside S,44.986652,-93.086312,https://www.metrotransit.org/nextrip/18203,0,1,,,,
18211,18211,Edgerton St & Cottage Ave,Nearside S,44.982927,-93.076205,https://www.metrotransit.org/nextrip/18211,0,1,,,,
18212,18212,Edgerton St & Brainerd Ave,Nearside S,44.981115,-93.076193,https://www.metrotransit.org/nextrip/18212,0,1,,,,
18219,18219,Roselawn Ave & Edgerton School,Nearside W,44.999152,-93.078105,https://www.metrotransit.org/nextrip/18219,0,2,,,,
18220,18220,Roselawn Ave & Desoto St,Nearside W,44.999129,-93.081137,https://www.metrotransit.org/nextrip/18220,0,2,,,,
18229,18229,Desoto St & Roselawn / Mt Vernon,Midblock N,45.000293,-93.081262,https://www.metrotransit.org/nextrip/18229,0,1,,,,
18233,18233,Edgerton St & Co Rd B-2,Nearside N,45.011564,-93.076294,https://www.metrotransit.org/nextrip/18233,0,2,,,,
18236,18236,Edgerton St & #2566,Nearside N,45.018641,-93.076360,https://www.metrotransit.org/nextrip/18236,0,2,,,,
18239,18239,Edgerton St & Allen Ave,Nearside N,45.031564,-93.076557,https://www.metrotransit.org/nextrip/18239,0,2,,,,
18240,18240,Edgerton St & Co Rd D,Nearside N,45.035395,-93.076571,https://www.metrotransit.org/nextrip/18240,0,2,,,,
18241,18241,Edgerton St & Co Rd D,Farside S,45.035562,-93.076775,https://www.metrotransit.org/nextrip/18241,0,2,,,,
18242,18242,Edgerton St & Allen Ave,Nearside S,45.031742,-93.076671,https://www.metrotransit.org/nextrip/18242,0,1,,,,
18243,18243,Edgerton St & Labore Rd,Nearside S,45.026979,-93.076593,https://www.metrotransit.org/nextrip/18243,0,2,,,,
18245,18245,Edgerton St & #2575,Nearside S,45.018743,-93.076505,https://www.metrotransit.org/nextrip/18245,0,2,,,,
18248,18248,Edgerton St & Co Rd B-2,Across From S,45.011836,-93.076456,https://www.metrotransit.org/nextrip/18248,0,2,,,,
18251,18251,Co Rd D & Walter St,Nearside E,45.035836,-93.055014,https://www.metrotransit.org/nextrip/18251,0,2,,,,
18255,18255,Co Rd D & Walter St,Across From W,45.035916,-93.054628,https://www.metrotransit.org/nextrip/18255,0,2,,,,
18399,18399,Osgood Ave N & 60th St N,Across From N,45.037106,-92.807448,https://www.metrotransit.org/nextrip/18399,0,1,,,,
18490,18490,Co Rd D & Long Lake Rd,Across From W,45.035815,-93.194781,https://www.metrotransit.org/nextrip/18490,0,1,,,,
18491,18491,Co Rd D & Old Hwy 8,Farside W,45.035821,-93.199823,https://www.metrotransit.org/nextrip/18491,0,1,,,,
18508,18508,Snelling & Hewitt Station,Midblock N,44.966791,-93.166906,https://www.metrotransit.org/nextrip/18508,0,1,,,,
18510,18510,Hamline Ave & Hoyt Ave,Nearside S,44.988320,-93.156677,https://www.metrotransit.org/nextrip/18510,0,1,,,,
18523,18523,Snelling & Como Station,Farside S,44.976978,-93.167713,https://www.metrotransit.org/nextrip/18523,0,1,,,,
18556,18556,Energy Park Dr & Energy Tech Ctr,Nearside E,44.971184,-93.164217,https://www.metrotransit.org/nextrip/18556,0,1,,,,
18557,18557,Energy Park Dr & Energy Tech Center,Nearside E,44.971954,-93.161955,https://www.metrotransit.org/nextrip/18557,0,1,,,,
18561,18561,Norris Circle & Energy Lane,Farside N,44.969697,-93.151095,https://www.metrotransit.org/nextrip/18561,0,1,,,,
18563,18563,Energy Park Dr & Bandana Blvd W,Farside W,44.970859,-93.155185,https://www.metrotransit.org/nextrip/18563,0,1,,,,
18565,18565,Energy Park Dr & Energy Tech Ctr,Across From W,44.972146,-93.161844,https://www.metrotransit.org/nextrip/18565,0,1,,,,
18566,18566,Energy Park Dr & Decourcy Circle,Farside W,44.971456,-93.164409,https://www.metrotransit.org/nextrip/18566,0,1,,,,
18571,18571,Raymond Ave & Standish St,Nearside N,44.975879,-93.192027,https://www.metrotransit.org/nextrip/18571,0,1,,,,
18577,18577,Raymond Ave & Atty St,Nearside S,44.976387,-93.191364,https://www.metrotransit.org/nextrip/18577,0,1,,,,
18578,18578,Raymond Ave & Blake St,Nearside S,44.975338,-93.193260,https://www.metrotransit.org/nextrip/18578,0,1,,,,
18616,18616,Energy Park Dr & #1200,Nearside E,44.970665,-93.149256,https://www.metrotransit.org/nextrip/18616,0,1,,,,
18617,18617,Energy Park Dr & Lexington Pkwy,Nearside E,44.970323,-93.146794,https://www.metrotransit.org/nextrip/18617,0,1,,,,
18618,18618,Front Ave & Churchill St,Across From E,44.970170,-93.145557,https://www.metrotransit.org/nextrip/18618,0,1,,,,
18621,18621,Front Ave & Chatsworth St,Farside E,44.970151,-93.141340,https://www.metrotransit.org/nextrip/18621,0,1,,,,
18625,18625,Front Ave & Lexington Pkwy,Nearside W,44.970357,-93.146280,https://www.metrotransit.org/nextrip/18625,0,1,,,,
18626,18626,Energy Park Dr & #1200,Across From W,44.970857,-93.149271,https://www.metrotransit.org/nextrip/18626,0,1,,,,
18636,18636,Raymond Ave & Territorial Rd,Nearside S,44.965676,-93.197655,https://www.metrotransit.org/nextrip/18636,0,1,,,,
18640,18640,Territorial Rd & Westgate Dr,Nearside W,44.968927,-93.205033,https://www.metrotransit.org/nextrip/18640,0,1,,,,
18647,18647,Raymond Ave & Territorial Rd,Farside N,44.965725,-93.197450,https://www.metrotransit.org/nextrip/18647,0,1,,,,
18650,18650,Raymond Ave & Hampden Ave,Nearside N,44.969155,-93.197860,https://www.metrotransit.org/nextrip/18650,0,1,,,,
18665,18665,Concordia Ave & Snelling Ave,Farside E,44.951183,-93.166572,https://www.metrotransit.org/nextrip/18665,0,1,,,,
18669,18669,Cretin Ave & Temple Court,Across From S,44.954110,-93.192543,https://www.metrotransit.org/nextrip/18669,0,1,,,,
18673,18673,Cretin Ave & Selby Ave,Nearside S,44.946352,-93.192510,https://www.metrotransit.org/nextrip/18673,0,1,,,,
18675,18675,Cretin Ave & Summit Ave,Nearside S,44.941932,-93.192543,https://www.metrotransit.org/nextrip/18675,0,1,,,,
